timestamp,raw_price,filtered_price,z_score,label
1,78472.49219,78326.35547,2.0622755800895023,SPIKE
1,78210.32813,78336.93281,-1.525884779,CRASH
1,78172.02344,78319.12891,-1.506531967,CRASH
1,78352.89063,78272.84141,1.8921283707302132,SPIKE
1,78358.20313,78285.97813,1.505324270618326,SPIKE
1,78405.64063,78304.81328,1.8486774825079095,SPIKE
1,78425.39063,78316.35156,1.6365610176394962,SPIKE
1,78450.9375,78337.67031,1.5617056940414271,SPIKE
1,78531.85938,78366.69219,1.9084927383358192,SPIKE
1,78606.35156,78457.54219,2.0739659533109536,SPIKE
1,78657.92188,78482.77031,1.888370362257464,SPIKE
1,78719.99219,78512.23047,1.7864347908806193,SPIKE
1,79026.78125,78814.46953,1.9063459010340795,SPIKE
1,79095.03906,78858.18125,1.854982693420624,SPIKE
1,78697.63281,78957.55469,-1.767901766,CRASH
1,79077.25,78881.80938,1.5261032071488925,SPIKE
1,79233.59375,79077.14453,1.7726880878435458,SPIKE
1,79354.40625,79099.71094,2.0478153250900037,SPIKE
1,79433.39844,79347.00859,1.5402926683735096,SPIKE
1,79230.82813,79345.91953,-2.031716682,CRASH
1,79238.57813,79337.70313,-1.504014919,CRASH
1,78994.0,79275.58516,-2.147347932,CRASH
1,78972.0,79231.3125,-1.705895047,CRASH
1,78784.27344,78919.12891,-1.707438175,CRASH
1,79024.89844,78859.89688,2.173435861509352,SPIKE
1,79012.85938,78875.38594,1.5278416987080217,SPIKE
1,78932.8125,78861.37969,2.006554901189948,SPIKE
1,78978.71094,78884.71953,2.072876030969663,SPIKE
1,78994.75781,78946.49375,1.7601595981820402,SPIKE
1,79048.04688,78978.26953,2.190207733878024,SPIKE
1,79116.71875,78993.16719,2.299906323480148,SPIKE
1,79117.39844,79008.51328,1.6713848108050795,SPIKE
1,78849.32031,79018.17266,-2.152859061,CRASH
1,78759.39844,78995.31172,-2.076280791,CRASH
1,78825.9375,78895.41094,-1.615434418,CRASH
1,78796.11719,78887.00859,-1.705355106,CRASH
1,78766.42969,78874.07422,-1.648925371,CRASH
1,78602.60938,78830.44531,-2.104011371,CRASH
1,78609.1875,78805.50703,-1.533629664,CRASH
1,78466.97656,78562.48047,-1.742677449,CRASH
1,78440.0,78544.39844,-1.665588005,CRASH
1,78690.0,78613.55469,2.3313665124792933,SPIKE
1,78739.60938,78630.21563,2.256842688,SPIKE
1,78761.60156,78648.47656,1.8839738208041328,SPIKE
1,78775.25781,78666.14766,1.5802285944529142,SPIKE
1,78850.03906,78795.98047,1.7250395999769836,SPIKE
1,78626.78125,78778.81406,-2.438750673,CRASH
1,78646.02344,78765.7125,-1.591683141,CRASH
1,78611.0625,78743.00469,-1.559714421,CRASH
1,78568.25781,78720.35469,-1.545790102,CRASH
1,78642.89844,78565.61563,2.418888903474731,SPIKE
1,78399.5,78557.54297,-2.352270805,CRASH
1,78321.6875,78531.62578,-2.111209785,CRASH
1,78296.07031,78479.21016,-1.514785971,CRASH
1,78228.00781,78284.09453,-1.675834251,CRASH
1,78372.29688,78291.71719,1.8466759369233976,SPIKE
1,78080.28125,78276.47734,-2.409153952,CRASH
1,77933.47656,78241.59688,-2.274665857,CRASH
1,77894.03906,78198.27109,-1.790567449,CRASH
1,78284.53906,78394.69531,-2.005943494,CRASH
1,78208.00781,78361.42656,-1.967286952,CRASH
1,78186.64844,78345.07578,-1.654902723,CRASH
1,78126.84375,78313.26406,-1.686158014,CRASH
1,78372.78906,78217.26797,1.9882291310050269,SPIKE
1,78425.22656,78274.94844,1.5213349632980728,SPIKE
1,78180.00781,78319.76563,-1.91599758,CRASH
1,78180.53125,78309.54375,-1.519761309,CRASH
1,78094.61719,78236.05469,-1.599074171,CRASH
1,78062.5625,78204.01172,-1.619560172,CRASH
1,77893.15625,78122.80547,-2.070262005,CRASH
1,77821.63281,78073.95078,-2.005413535,CRASH
1,77762.5625,77928.25859,-1.937472394,CRASH
1,77747.0625,77917.24063,-1.679530093,CRASH
1,77681.14063,77889.20859,-1.678292894,CRASH
1,77778.0,77691.38594,1.9242471147034803,SPIKE
1,77796.0,77711.79219,1.6709018697333968,SPIKE
1,77876.39844,77735.88906,2.153464823770616,SPIKE
1,77871.29688,77757.61875,1.6036751212496387,SPIKE
1,78011.97656,77923.06719,2.2605499862213527,SPIKE
1,78002.4375,77930.44063,1.5409650650629787,SPIKE
1,77916.07031,77981.31328,-1.782368681,CRASH
1,77832.25,77962.45156,-2.23019115,CRASH
1,77838.79688,77946.0875,-1.576417208,CRASH
1,78047.28125,77912.49219,1.991373482701535,SPIKE
1,78092.00781,77924.19766,1.927912321146627,SPIKE
1,78231.57813,78014.24063,1.8431147553599216,SPIKE
1,78260.49219,78053.06484,1.6037959779054325,SPIKE
1,78201.24219,78286.91094,-1.518001754,CRASH
1,78159.5,78217.00078,-1.836337048,CRASH
1,78126.54688,78173.73906,-2.07525179,CRASH
1,78132.50781,78164.88672,-1.50277248,CRASH
1,78066.74219,78155.45,-2.342570627,CRASH
1,78028.09375,78135.76094,-2.088705036,CRASH
1,78140.40625,78072.08828,1.559539416886524,SPIKE
1,78154.0625,78079.52891,1.5145767339591725,SPIKE
1,77946.96094,78061.75703,-1.726852077,CRASH
1,77909.52344,78050.21328,-1.719350977,CRASH
1,77880.70313,78031.84063,-1.551387585,CRASH
1,77815.9375,78004.25313,-1.625288965,CRASH
1,77750.40625,77965.25313,-1.655856791,CRASH
1,77706.71875,77835.87109,-2.09109787,CRASH
1,77599.97656,77807.79844,-2.20307909,CRASH
1,77546.02344,77780.80703,-1.874028634,CRASH
1,77787.20313,77646.45703,2.285749507383564,SPIKE
1,77406.14844,77655.97422,-2.397043728,CRASH
1,77325.00781,77620.59063,-2.011928282,CRASH
1,77296.1875,77571.48906,-1.659712932,CRASH
1,77242.64063,77520.86484,-1.527287828,CRASH
1,77348.0625,77401.3625,-1.861586954,CRASH
1,77463.35156,77410.35469,1.5502331591840832,SPIKE
1,77497.47656,77418.16641,1.7449853676320182,SPIKE
